p:alpha,p:batch_size,p:coord_feat,p:latent_ch,p:lift_act,p:lr,p:num_FNO,p:num_modes,p:num_projs,p:optimizer,p:padding,p:padding_type,p:proj_act,p:proj_size,p:weight_decay,objective_0,objective_1,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:TrainLoss,m:valLoss,m:ValR2,m:testLoss,m:testRollout
0.9191467971543933,77,False,33,leaky_relu,6.0847110822164285e-06,32,14,10,Adagrad,3,replicate,relu,10,0.018733006188293013,-0.11748646199703217,2.1607806e-07,226,0.08677220344543457,522.0200562477112,1709343172.284792,1709343693.960949,[0.1072256863117218],[0.11748646199703217],"[-1.1572988033294678, -0.6577383279800415, -2.525515079498291, -0.011762380599975586, -8.344650268554688e-07]",0.11764023452997208,-2.057963e-09
0.6888437008172181,46,True,61,elu,0.00012732580526563514,5,3,13,Adagrad,13,constant,gelu,27,0.05750998566905639,-0.11664196848869324,0.00013326545,533,305.9792642593384,523.2001507282257,1709343477.9225192,1709343695.1413972,[0.07995786713926416],[0.11664196848869324],"[-4.737863540649414, -0.6425583362579346, -2.499983549118042, -0.007780790328979492, -8.690357208251953e-05]",0.11679492890834808,-3.6352725e-05
0.13243170522751782,220,False,23,softsign,0.005499742661975674,17,30,6,Adadelta,9,constant,relu,12,0.07208607249011689,-0.11766359210014343,-7.662805e-07,475,217.4391849040985,526.4970922470093,1709343389.382933,1709343698.4377584,[0.015485888463445008],[0.11766359210014343],"[-0.5879479646682739, -0.7272560596466064, -2.527299404144287, -0.01901566982269287, -0.0012531280517578125]",0.11781663447618484,2.400206e-06
0.5551652874234426,8,False,29,elu,0.008190891849111252,11,17,3,AdamW,5,reflect,softplus,31,0.04815060710036243,-0.0055717360228300095,0.98879874,581,372.83001732826233,531.78613114357,1709343544.7740343,1709343703.726675,[-0.40059795763787875],[0.0055717360228300095],"[-188830.765625, 0.9525737166404724, 0.9748169779777527, 0.8742842674255371, 0.3934246897697449]",0.0055726999416947365,0.56185997
0.48976408173146746,196,True,5,softsign,0.0003111142044688765,5,2,10,Adagrad,10,reflect,tanhshrink,3,0.046010105304367444,-0.1148003414273262,1.9122217e-07,174,0.08602046966552734,532.1493563652039,1709343172.2930236,1709343703.9278102,"[0.05703639487425486, 0.05689631816413668, 0.05680846215950118, 0.05672840649882952, 0.056666491760147944, 0.056607590367396675, 0.05655508447024557, 0.05650804647141033, 0.05646197704805268, 0.056420833286311894, 0.05638089030981064, 0.05634385347366333, 0.05630998561779658, 0.05626904426349534, 0.056237924844026566, 0.056201715022325516, 0.05617137253284454, 0.05614426814847522, 0.05611058490143882, 0.05608578812744883, 0.05605588108301163, 0.05603063106536865, 0.05600097734067175, 0.055975083675649434, 0.05594802565044827, 0.055924477676550545, 0.055902350693941116, 0.05587524092859692, 0.055853171894947685, 0.05583059498005443]","[0.11710852384567261, 0.11689393222332001, 0.11672855913639069, 0.11658908426761627, 0.11646628379821777, 0.11635539680719376, 0.1162535548210144, 0.1161588653922081, 0.11607003211975098, 0.11598613858222961, 0.11590641736984253, 0.11583034694194794, 0.11575742810964584, 0.11568737775087357, 0.11561983823776245, 0.11555459350347519, 0.11549142748117447, 0.11543012410402298, 0.11537058651447296, 0.11531258374452591, 0.11525613069534302, 0.11520103365182877, 0.1151471883058548, 0.11509458720684052, 0.11504308879375458, 0.1149926632642746, 0.11494319885969162, 0.11489473283290863, 0.1148471087217331, 0.1148003414273262]","[-0.2993888854980469, -0.6271637678146362, -2.5153725147247314, -0.007294178009033203, -3.5762786865234375e-07]",0.11495328694581985,-1.9455283e-10
0.30617853992383476,237,False,62,leaky_relu,0.008796773577036735,12,8,4,AdamW,2,circular,identity,13,0.019499297574934175,-0.07130371034145355,0.4939212,510,275.2195324897766,532.6459884643555,1709343447.1635802,1709343704.5868926,[-0.0354666153434664],[0.07130371034145355],"[-287488.46875, -5.401071548461914, -0.09033858776092529, -14.10946273803711, -1.5661840438842773]",0.07294876128435135,-0.015050062
0.4629684519273307,185,False,53,elu,0.006748449207242687,8,29,3,AdamW,4,circular,leaky_relu,12,0.012571105177966127,-0.05467461794614792,0.628276,525,298.71936082839966,533.1074826717377,1709343470.6626267,1709343705.0481365,[-0.10965577289462089],[0.05467461794614792],"[-794164.875, -5.396911144256592, 0.2870977520942688, -0.4358254671096802, -2.4763076305389404]",0.05466003343462944,0.045572564
0.4219902031677891,38,False,23,gelu,0.009575157913767524,13,25,10,AdamW,12,reflect,threshold,10,0.047699344872231104,-0.037124983966350555,2.1663391e-07,568,351.8534164428711,533.4090871810913,1709343523.7971191,1709343705.3450122,[0.040865857012407934],[0.037124983966350555],"[-48549.0546875, -0.005154609680175781, -0.008968710899353027, -0.0002460479736328125, -0.09213006496429443]",0.037099651992321014,-7.706237e-11
0.7881405252189685,178,True,50,elu,4.051725859070932e-05,7,20,2,Adagrad,8,reflect,elu,19,0.03622722272577782,-0.15963786840438843,0.03408509,591,379.66899371147156,533.4091062545776,1709343551.6130683,1709343705.071646,[0.1275392271578312],[0.15963786840438843],"[-17383.578125, -0.22127318382263184, -3.847900390625, -0.22851943969726562, 0.026900827884674072]",0.15980598330497742,0.047058057
0.49811263034886055,72,False,53,relu,4.585729034200494e-06,30,10,3,Adam,4,constant,tanhshrink,9,0.020865679560625197,-0.11749277263879776,2.0693888e-07,144,0.08556318283081055,535.8157052993774,1709343172.2828193,1709343707.756591,[0.05813437730073929],[0.11749277263879776],"[-1.3367555141448975, -0.6511890888214111, -2.526087760925293, -0.010431408882141113, 5.960464477539062e-07]",0.11764665693044662,-1.4937236e-09
0.7243610350732239,88,False,53,identity,0.002600910475620413,18,3,5,SGD,7,circular,elu,28,0.001659371272596111,-0.07589477300643921,2.3214892e-05,409,136.1645631790161,537.0118799209595,1709343308.108564,1709343708.9530015,[0.060347317904233935],[0.07589477300643921],"[-12187.7705078125, -1.0268959999084473, -1.097405195236206, -0.8501296043395996, -2.197122573852539]",0.07602035999298096,-1.713093e-05
0.8446686941805569,176,False,50,leaky_relu,0.009211763652119002,6,22,6,AdamW,6,circular,elu,5,0.08936061399796938,-0.03340820223093033,0.5016,580,372.2588732242584,537.7131533622742,1709343544.2030334,1709343709.6539826,[0.02376168817281723],[0.03340820223093033],"[-41201.80078125, -7.133129119873047, 0.6868460178375244, -0.30416083335876465, -7.009408950805664]",0.03342992812395096,0.10113093
0.012171654204672925,131,True,51,elu,0.006615542606929195,10,21,5,AdamW,5,constant,identity,2,0.0247800810119762,-0.3157312870025635,0.4198822,540,315.18331003189087,538.1760289669037,1709343487.1274128,1709343710.1173174,[-0.21114248493021087],[0.3157312870025635],"[-1007827.9375, -1.1539087295532227, -3.155428886413574, -89.69261932373047, -50.687957763671875]",0.3123529851436615,0.065218896
0.16844069598487968,189,False,21,softsign,0.0058400638377981645,17,32,6,AdamW,3,constant,relu,14,0.027217021730633277,-0.09853063523769379,0.16072181,459,198.3613703250885,543.1325173377991,1709343370.305906,1709343715.0734477,[-0.012035916652530431],[0.09853063523769379],"[-30721.830078125, -0.31876659393310547, -1.9018266201019287, -0.34578192234039307, -0.4763777256011963]",0.09867223352193832,0.14299588
0.12551220399585908,146,True,40,threshold,1.275593408241149e-06,24,29,2,Adam,10,constant,sigmoid,5,0.04698187438085733,-0.07347293943166733,-2.1478498e-07,79,0.08458089828491211,545.6022348403931,1709343172.2820928,1709343717.543495,[0.009193243769307932],[0.07347293943166733],"[-89671.921875, -17.279029846191406, -0.07974088191986084, -0.3897651433944702, -5.364332675933838]",0.07349366694688797,1.2299914e-09
0.26779451470170906,43,False,36,gelu,1.0226189571939657e-06,15,32,2,AdamW,5,circular,softsign,8,0.08164901227010615,-0.11945360898971558,2.6122177e-07,271,0.0874330997467041,546.2198436260223,1709343172.2683454,1709343718.1609771,[0.03176383238013198],[0.11945360898971558],"[-21605.369140625, -6.543417930603027, -2.2282049655914307, -0.10117113590240479, -1.5450358390808105]",0.1196662187576294,1.8422456e-08
0.3804799582072691,43,True,34,selu,0.004583435722492148,29,8,16,RMSprop,2,replicate,softplus,11,0.07517143351447901,-0.036401405930519104,1.415376e-07,461,200.8410427570343,548.924195766449,1709343372.784362,1709343720.8643122,[0.025627663677058567],[0.036401405930519104],"[-354.7445373535156, -0.16052353382110596, -0.008640289306640625, -0.0354611873626709, -0.09427237510681152]",0.03638593479990959,2.3223945e-09
0.11357901973367815,40,True,63,prelu,0.00010430194811468152,5,12,13,Adadelta,14,constant,identity,25,0.01826138644748247,-0.12327196449041367,0.01776782,567,351.0320370197296,551.307213306427,1709343522.9755776,1709343723.2487166,[0.010617885558696633],[0.12327196449041367],"[-7499.32666015625, 0.0007891654968261719, -2.0270440578460693, -10.650541305541992, -10.028966903686523]",0.12342039495706558,-0.008752422
0.46985337431374585,222,False,62,hardtanh,0.0006456055389449489,15,19,7,Adam,8,replicate,identity,12,0.038813835044865935,-0.062028784304857254,8.1301274e-05,412,137.81400561332703,551.5877335071564,1709343309.7572768,1709343723.3144171,[0.04858268518000841],[0.062028784304857254],"[-32992.6171875, -0.02821671962738037, -0.5132113695144653, -1.1041080951690674, -7.797163963317871]",0.06208737939596176,2.9608613e-05
0.7711655063191347,52,False,10,hardtanh,0.009354485058979444,18,29,14,Adam,4,constant,sigmoid,20,0.09272847520990407,-0.035968415439128876,7.0493556e-08,609,412.2692594528198,552.4446330070496,1709343584.2125354,1709343724.3854666,[0.046244983725688034],[0.035968415439128876],"[-340.2524108886719, -0.0012046098709106445, -0.004891872406005859, -0.06402063369750977, -0.00200498104095459]",0.03594054654240608,1.8554956e-10
0.9322110850254125,87,True,36,identity,0.0004236985821639866,9,29,3,Adam,15,replicate,identity,26,0.039180297886538304,-0.05443672463297844,0.00494863,542,317.1316862106323,553.1100659370422,1709343489.0754683,1709343725.0515077,[0.0754947492852807],[0.05443672463297844],"[-60976.08203125, -0.3564804792404175, -0.38586580753326416, -0.8493044376373291, -3.512897491455078]",0.05446430668234825,0.0042001833
0.19158213793464157,14,False,52,softsign,0.0004594380629505394,14,24,9,RMSprop,12,reflect,identity,30,0.06416275047347869,-0.042524341493844986,8.055501e-08,352,0.08863186836242676,553.4053571224213,1709343172.270354,1709343725.2705297,[0.008004810713231563],[0.042524341493844986],"[-360.8509216308594, -0.029474496841430664, -0.2088068723678589, -0.04629182815551758, -0.017197608947753906]",0.042543817311525345,-6.569575e-08
0.5817153445861362,188,True,30,prelu,0.0005557905856446611,26,26,10,RMSprop,13,replicate,prelu,14,0.08280720106333136,-0.07476172596216202,3.0525453e-07,143,0.08554935455322266,553.6960756778717,1709343172.2828326,1709343725.5432534,[0.0519871886819601],[0.07476172596216202],"[-523.7789306640625, -0.09845316410064697, -1.215395212173462, -0.024796009063720703, -0.001980304718017578]",0.07487622648477554,1.2305331e-09
0.9911750782451048,45,False,36,hardtanh,0.0049802776682527534,18,14,8,RMSprop,1,circular,silu,9,0.010693456487189081,-0.03636448457837105,1.3269205e-07,492,255.70911121368408,553.6960906982422,1709343427.6527793,1709343725.419603,[0.041993199537197747],[0.03636448457837105],"[-0.13473594188690186, -0.002249479293823242, -0.01986682415008545, -2.5272369384765625e-05, -4.410743713378906e-06]",0.03634734824299812,2.2910034e-09
0.05608361495708293,117,False,63,squareplus,6.449867965767529e-05,4,30,13,SGD,11,reflect,identity,7,0.05502326701721942,-0.20409129559993744,-0.0003319989,541,316.06007838249207,554.4702656269073,1709343488.003727,1709343726.4113843,[0.011788189100722471],[0.20409129559993744],"[-80170.2890625, -28.749467849731445, -1.6231896877288818, -43.422054290771484, -18.055625915527344]",0.20433637499809265,-4.7740356e-05
0.826307359548476,26,False,20,elu,0.009826394221422015,11,30,15,AdamW,5,circular,tanh,4,0.060944191277708504,-0.010541519150137901,0.5827631,597,388.4914267063141,556.1035978794098,1709343560.4346914,1709343728.0443919,[-0.03453155151054041],[0.010541519150137901],"[-34696.3359375, -0.10334515571594238, 0.8350107073783875, 0.18094134330749512, -0.8149690628051758]",0.010469473898410797,0.35414228
0.7929364246381689,197,False,33,softsign,7.549462729162337e-06,23,26,16,SGD,1,circular,relu,19,0.026184422753702724,-0.1175767183303833,2.0851898e-07,57,0.08423423767089844,556.9753046035767,1709343172.280458,1709343728.9160187,[0.09257515933778551],[0.1175767183303833],"[-2.0562875270843506, -0.6550891399383545, -2.528508424758911, -0.010767817497253418, -3.5762786865234375e-06]",0.11773065477609634,-1.1796327e-09
0.49997731684158975,25,False,19,elu,0.0061327333289007985,10,24,7,AdamW,5,circular,selu,26,0.05736673191429646,-0.004851509351283312,0.9847886,637,440.37982726097107,559.2376782894135,1709343612.3230157,1709343731.1787264,[-0.36837992519140245],[0.004851509351283312],"[-121090.3203125, 0.854917049407959, 0.9745174646377563, 0.5713104009628296, 0.22495490312576294]",0.004954610951244831,0.17674227
0.21988035810518508,124,False,38,tanh,0.00022166663558075063,21,25,11,Adagrad,9,reflect,tanh,21,0.03203236750400698,-0.162882998585701,3.3894005e-06,329,0.08830142021179199,562.3374819755554,1709343172.269448,1709343734.278157,[0.0355062834918499],[0.162882998585701],"[-2632.067626953125, -11.618365287780762, -3.3581905364990234, -0.21698343753814697, -1.0666394233703613]",0.1630101501941681,3.6165743e-06
0.3901908700624196,21,True,36,hardtanh,0.002701098484927948,10,32,15,Adagrad,12,circular,softshrink,18,0.06504012963509227,-0.10581700503826141,2.0593264e-07,414,144.3662393093109,564.0205340385437,1709343316.3088953,1709343735.9614546,[0.042560121426022196],[0.10581700503826141],"[-1.7607150077819824, -0.15848934650421143, -2.1855483055114746, -0.0009107589721679688, 2.384185791015625e-07]",0.10596518218517303,-1.9959483e-09
0.9502505440063612,35,False,44,softshrink,0.0015242814503846854,7,20,14,Adam,15,constant,identity,27,0.028664087414124757,-0.03652635216712952,6.336142e-08,552,332.0455274581909,571.2138521671295,1709343503.9890954,1709343743.1551278,[0.03766581118106842],[0.03652635216712952],"[-255.52520751953125, -0.004157304763793945, -0.02463972568511963, -0.0006945133209228516, -0.00021564960479736328]",0.036508891731500626,1.2426093e-09
0.4114220193979218,42,False,52,logsigmoid,0.007712969143432171,8,20,2,Adadelta,10,constant,identity,7,0.059345280145897274,-0.13340233266353607,7.703135e-06,587,375.5502862930298,572.0011880397797,1709343547.4943073,1709343743.9416885,[0.10055044133748327],[0.13340233266353607],"[-712499.1875, -3.528456211090088, -0.887392520904541, -39.46759796142578, -2.583313226699829]",0.13352563977241516,8.0977594e-07
0.8016800035691786,247,False,54,squareplus,0.004367253219517119,9,19,11,SGD,16,circular,softsign,18,0.01753496220377895,-0.10465914011001587,-1.6877522e-07,484,236.82282161712646,576.4972627162933,1709343408.7659557,1709343748.4382534,[0.08745303843170404],[0.10465914011001587],"[-17231.654296875, -0.08435964584350586, -2.111168146133423, -0.7884883880615234, -0.054064035415649414]",0.10481943190097809,-4.726893e-08
0.8653096263870591,235,True,47,elu,0.004654691892999851,10,13,9,AdamW,7,constant,elu,30,0.006938402026039294,-0.07473767548799515,0.5357651,544,321.22633934020996,576.87166929245,1709343493.1702182,1709343748.7429082,[0.06615381478331983],[0.07473767548799515],"[-1712951.75, -0.5825150012969971, 0.09151750802993774, -4.611523151397705, 0.05900853872299194]",0.07525163888931274,0.052168258
0.42970719585484685,60,False,55,leaky_relu,4.667955712995543e-05,28,2,6,RMSprop,12,circular,tanh,30,0.04369987694434112,-0.06298819184303284,3.3397245e-07,43,0.08403253555297852,577.1514701843262,1709343172.2819357,1709343748.9772432,[0.030868870495208377],[0.06298819184303284],"[-110.05695343017578, -0.2222987413406372, -0.7309900522232056, -0.27429091930389404, -3.193910598754883]",0.06305530667304993,-2.7685515e-10
0.594216866451202,71,False,32,elu,0.005640491898884688,6,22,7,Adam,1,circular,hardtanh,24,0.030488598059711654,-0.023962952196598053,0.49156561,640,442.50237584114075,577.576363325119,1709343614.4457452,1709343749.5170863,[-0.13836511231958867],[0.023962952196598053],"[-13774.2548828125, 0.20741146802902222, 0.40491485595703125, -0.8386359214782715, -0.2329779863357544]",0.02376805990934372,0.31826922
0.5047386204873436,244,False,26,hardtanh,0.007150495835515786,22,30,7,AdamW,7,reflect,tanhshrink,12,0.010253170957416615,-0.10269316285848618,5.801376e-08,433,176.8375005722046,580.0565848350525,1709343348.7806618,1709343751.9970875,[0.055536949541419744],[0.10269316285848618],"[-72.61013793945312, -0.03761792182922363, -2.093648910522461, -0.0026454925537109375, -0.001307368278503418]",0.10284160077571869,2.857396e-10
0.9260233271230638,254,False,61,hardtanh,0.004800236741501631,10,19,15,AdamW,14,reflect,relu6,12,0.0010581441869253695,-0.09142356365919113,6.099722e-08,499,262.3696916103363,580.999932050705,1709343434.3134096,1709343752.940638,[0.0983592974288123],[0.09142356365919113],"[-206.13011169433594, -0.028210997581481934, -1.740959644317627, -0.0010178089141845703, -0.015633225440979004]",0.09155567735433578,-3.6915673e-10
0.5013063421025026,157,True,64,elu,1.361425904618595e-05,4,17,12,Adam,9,circular,elu,29,0.09320084479993429,-0.13360115885734558,0.14720675,598,388.8412148952484,582.0683581829071,1709343560.785286,1709343754.0097716,[0.021586212640007336],[0.13360115885734558],"[-30083.416015625, 0.09996932744979858, -3.0105690956115723, -0.4395864009857178, -0.6840696334838867]",0.13384515047073364,0.074359015
0.5878560936488539,17,False,30,leaky_relu,0.0020988725573917455,12,31,12,RMSprop,16,constant,sigmoid,19,0.02419737514990538,-0.035811472684144974,2.9848488e-07,490,252.66013956069946,584.0105409622192,1709343424.6032076,1709343755.9508898,[0.0254001936251388],[0.035811472684144974],"[-75.04613494873047, -2.7894973754882812e-05, -0.002596735954284668, -1.5735626220703125e-05, -0.0008317232131958008]",0.0357816219329834,1.21054855e-08
0.6017514558857922,64,True,48,tanhshrink,0.0017976209548687286,27,7,8,RMSprop,1,reflect,prelu,8,0.03263190689952928,-0.041449014097452164,5.4705048e-08,208,0.08651900291442871,589.5742042064667,1709343172.3247032,1709343761.515244,[0.029488147169883763],[0.041449014097452164],"[-1214.9407958984375, -0.03849220275878906, -0.17620587348937988, -0.0013425350189208984, -0.004337668418884277]",0.04146293178200722,-2.1105463e-10
0.8082957724857129,14,False,47,relu,9.554906980525433e-05,29,17,16,SGD,2,circular,softshrink,5,0.09973490431986072,-0.11689983308315277,2.2307567e-07,175,0.08603453636169434,592.0114161968231,1709343172.266821,1709343763.9531987,[0.09407652831077576],[0.11689983308315277],"[-2.2084197998046875, -0.6480352878570557, -2.5076797008514404, -0.01065683364868164, -1.430511474609375e-06]",0.11705300211906433,-1.5655449e-09
0.8298422685693821,209,False,54,elu,0.0002575872494399208,7,17,10,SGD,14,constant,hardtanh,11,0.016219640113013092,-0.16816172003746033,0.0013957459,601,395.020733833313,593.3046452999115,1709343566.9646883,1709343765.2459905,[0.14106951322820452],[0.16816172003746033],"[-66962.109375, -1.2911617755889893, -3.5955286026000977, -3.778061866760254, -9.569384574890137]",0.1684839278459549,-0.003644111
0.8071864315921433,199,False,39,relu6,0.00442872909352519,14,26,14,Adagrad,1,constant,gelu,9,0.010685378304980843,-0.09815163910388947,4.160338e-08,507,271.4013786315918,593.8596832752228,1709343443.3454607,1709343765.8002048,[0.08544268955787022],[0.09815163910388947],"[-1011.7031860351562, -0.5587397813796997, -1.9231538772583008, -0.015870213508605957, -0.04427659511566162]",0.09828002005815506,1.3675461e-10
0.4838428973261817,145,True,60,squareplus,0.004389604490790485,9,11,16,AdamW,16,replicate,leaky_relu,31,0.004465739320692475,-0.03758150339126587,6.707434e-05,487,244.2679808139801,596.3204345703125,1709343416.2124069,1709343768.261127,[0.04047892134015759],[0.03758150339126587],"[-15544.814453125, -0.05313897132873535, -0.029884696006774902, -0.15175879001617432, -0.3113332986831665]",0.03752603009343147,4.497472e-05
0.09841114257037545,233,False,63,identity,0.00015968180408849227,26,11,4,SGD,12,circular,identity,16,0.06718114076914304,-0.13803879916667938,-7.43947e-07,35,0.08391118049621582,597.2390911579132,1709343172.2801182,1709343769.1799664,[0.01353685581125319],[0.13803879916667938],"[-23491.19921875, -8.87639045715332, -2.534477472305298, -5.741470813751221, -0.0007191896438598633]",0.13814817368984222,4.2818012e-08
0.26375635376918355,23,False,38,identity,0.0007703011060376488,31,8,2,SGD,11,circular,softsign,8,0.05840743860368865,-0.09826011955738068,2.9039447e-07,341,0.08847594261169434,597.6853234767914,1709343172.2699294,1709343769.6265514,[0.026214443367758865],[0.09826011955738068],"[-19354.673828125, -0.8426768779754639, -1.9024419784545898, -0.0001424551010131836, -0.0004680156707763672]",0.09838397055864334,-1.3317969e-08
0.33228680213547407,38,False,34,identity,0.005566652450652736,7,25,9,AdamW,2,constant,threshold,20,0.03153493139856675,-0.039528362452983856,2.1004223e-07,642,449.87956404685974,599.0267412662506,1709343621.8235893,1709343770.9681144,[0.07372608489316443],[0.039528362452983856],"[-111.55005645751953, -0.021615982055664062, -0.0030736923217773438, -0.5051372051239014, -3.043973445892334]",0.03949914127588272,-1.5038913e-10
0.6270427052409384,11,True,26,elu,0.0011376771611792968,20,29,15,RMSprop,12,circular,gelu,16,0.0984358047872758,-0.05463077872991562,2.0515976e-07,418,146.01412844657898,601.0931398868561,1709343317.9576392,1709343773.0336688,[0.03863750224780736],[0.05463077872991562],"[-4.083886623382568, -0.05298495292663574, -0.5886865854263306, -0.003772735595703125, -0.004851698875427246]",0.054689716547727585,-5.170755e-10
0.566212871057055,170,False,50,hardtanh,0.0067361113642445715,21,29,2,Adagrad,2,circular,elu,12,0.07157013646040047,-0.059083566069602966,3.0266193e-07,22,0.08371376991271973,602.0497789382935,1709343172.2838902,1709343773.9909577,[0.04591187665408308],[0.059083566069602966],"[-66096.2265625, -0.36565470695495605, -0.6651508808135986, -0.08257889747619629, -0.04854583740234375]",0.059166714549064636,3.471317e-09
0.907936057596527,128,True,34,prelu,0.00046461343971396734,24,30,15,RMSprop,2,constant,softsign,25,0.040209483870073136,-0.04786829277873039,2.1331263e-07,71,0.08446264266967773,602.3511593341827,1709343172.2824416,1709343774.2901747,[0.05776625578956945],[0.04786829277873039],"[-11915.6298828125, -0.007600307464599609, -0.3656792640686035, -0.009264469146728516, -0.18430757522583008]",0.047909632325172424,5.819842e-09
0.5309449763359714,138,True,43,relu6,6.357609641436236e-05,26,13,12,RMSprop,9,circular,prelu,18,0.07010593879954503,-0.1083817332983017,2.0577072e-07,31,0.08385086059570312,602.947035074234,1709343172.281495,1709343774.8879728,[0.059250778590257354],[0.1083817332983017],"[-51.821590423583984, -0.3135044574737549, -2.2579336166381836, -0.004559993743896484, -4.7087669372558594e-05]",0.10852957516908646,-3.933387e-10
0.9714962780674788,129,False,30,prelu,0.0018958282894160784,22,31,9,SGD,2,circular,threshold,18,0.016648373985683456,-1.136094570159912,4.981946e-08,445,184.90606045722961,603.2418763637543,1709343356.850791,1709343775.1102862,[1.428036630153656],[1.136094570159912],"[-4153271.25, -9.993051528930664, -9.453742027282715, -591.2288818359375, -2.7782952785491943]",1.1363645792007446,-9.1533156e-11
0.6333577893544158,67,False,47,silu,0.00023356473338885294,27,5,13,Adagrad,16,circular,softplus,22,0.09853791033129158,-0.4818233251571655,8.938662e-08,389,0.08918571472167969,603.6169950962067,1709343172.2710361,1709343775.5518215,[0.3349988151055116],[0.4818233251571655],"[-14184928.0, -1.1110618114471436, -0.0063838958740234375, -67.54402923583984, -68.90432739257812]",0.48179954290390015,-3.813787e-08
0.6992076408847244,175,True,57,relu,0.0024127827635297464,25,14,10,Adadelta,10,constant,squareplus,18,0.007668434914822243,-3.5888617038726807,1.4246444e-07,190,0.08624625205993652,605.6203887462616,1709343172.267487,1709343777.5615137,[2.5161393880844116],[3.5888617038726807],"[-229648.375, -496.02655029296875, -10.089422225952148, -528.9365844726562, -1799.2293701171875]",3.5897634029388428,3.788761e-10
0.7020131175376016,221,False,39,elu,4.9520423163615795e-05,30,24,12,Adadelta,12,replicate,selu,3,0.0858819372151603,-0.4191511869430542,1.3830895e-07,191,0.08626103401184082,606.1090588569641,1709343172.2877038,1709343778.049549,[0.2934958301484585],[0.4191511869430542],"[-2093438.125, -12.707931518554688, -1.4242587089538574, -233.41619873046875, -0.4872974157333374]",0.4193336069583893,4.489655e-09
0.8108057119971079,197,True,52,tanhshrink,0.0001942556649950577,29,4,9,Adam,12,constant,gelu,29,0.060805405954761284,-0.11458905041217804,4.333178e-08,277,0.08751940727233887,606.8615806102753,1709343172.2683723,1709343778.7645783,[0.09357106602854198],[0.11458905041217804],"[-1.7944583892822266, -0.6268038749694824, -2.4366815090179443, -0.0035473108291625977, 2.384185791015625e-07]",0.11473949998617172,2.3594662e-10
0.6861145475542741,36,True,31,relu6,0.002833669456835411,26,5,16,AdamW,3,reflect,softsign,18,0.03512667095637227,-0.03579622507095337,2.9646304e-07,491,255.36287903785706,607.5310661792755,1709343427.3059156,1709343779.4725187,[0.028124496568830645],[0.03579622507095337],"[-12.660171508789062, -0.033570170402526855, -0.0001270771026611328, -0.007715821266174316, -0.0034575462341308594]",0.0357649102807045,3.728294e-09
0.4355686891281383,131,True,13,logsigmoid,0.009494080647262992,12,28,9,AdamW,6,constant,gelu,31,0.005095147121484068,-0.042244501411914825,4.1735717e-07,663,479.6653425693512,609.735853433609,1709343651.6090848,1709343781.6765552,[0.03303903354597943],[0.042244501411914825],"[-62.60799789428711, -2.7431206703186035, -0.055841922760009766, -0.24588871002197266, -0.08491790294647217]",0.04220382496714592,2.5165798e-07
0.084270712928612,18,True,4,prelu,5.3253732114394404e-05,5,5,7,SGD,14,replicate,tanhshrink,18,0.03460072804526534,-0.11668205261230469,2.0599266e-07,85,0.08466958999633789,614.7472734451294,1709343172.2810726,1709343786.6883144,"[0.00983288572121834, 0.009829985448303297, 0.009828026262448006, 0.009825531287675666, 0.009822867897137539, 0.009820956669594209, 0.009818291493221042, 0.009816089731439487, 0.009814028752986918, 0.00981073907202052, 0.00980905049778137, 0.00980598425742277, 0.009803454458867152, 0.009801406970190019, 0.009799437462976299, 0.009797016907598554, 0.009795090586868758, 0.009792118659723051, 0.009789858119005394, 0.009787573479115963, 0.00978494802317054, 0.009782721413318644, 0.009780172508248348, 0.009778031080807607, 0.009775661632956303, 0.00977314175250604, 0.009771326422384105, 0.009768855220340576, 0.009766319699431817, 0.00976387321104094]","[0.11749725788831711, 0.1174689382314682, 0.11744062602519989, 0.11741234362125397, 0.11738406866788864, 0.1173558160662651, 0.11732757091522217, 0.11729933321475983, 0.11727113276720047, 0.11724293977022171, 0.11721474677324295, 0.11718658357858658, 0.1171584203839302, 0.11713028699159622, 0.11710215359926224, 0.11707404255867004, 0.11704594641923904, 0.11701786518096924, 0.11698979884386063, 0.11696173995733261, 0.11693370342254639, 0.11690569669008255, 0.11687768995761871, 0.11684969812631607, 0.11682172119617462, 0.11679375916719437, 0.11676580458879471, 0.11673786491155624, 0.11670995503664017, 0.11668205261230469]","[-2.2249538898468018, -0.653031587600708, -2.526124954223633, -0.010735392570495605, -1.430511474609375e-06]",0.11683496832847595,-1.4243441e-09
0.5766131214315716,20,True,27,hardtanh,0.007313887270495377,11,24,4,AdamW,15,replicate,squareplus,3,0.002486075310386882,-0.035499125719070435,0.7121816,608,404.74004220962524,615.8393332958221,1709343576.6839166,1709343787.7800834,[-0.09354933539683792],[0.035499125719070435],"[-21681.830078125, 0.4805328845977783, -0.030765891075134277, 0.47290968894958496, 0.3399673104286194]",0.035629719495773315,0.47639915
0.48201154310232464,80,True,52,softshrink,1.4381344121936111e-06,24,21,6,Adagrad,2,reflect,relu6,31,0.08099016617145377,-0.1112232580780983,4.7823914e-08,348,0.08857536315917969,617.8425562381744,1709343172.2699635,1709343789.7836485,[0.053231635384938934],[0.1112232580780983],"[-726.6014404296875, -0.6086535453796387, -2.3268589973449707, -0.11210620403289795, -0.02972280979156494]",0.11136933416128159,-1.2519683e-10
